sample_,var_,count,varcode,varname
56,590,1.0,Pla.ud,Plantago undiff.
56,624,7.0,Pot,Potamogeton
56,654,80.0,Que,Quercus
56,657,8.0,Que.i-T,Quercus ilex-type
56,662,2.0,Ranae,Ranunculaceae
56,694,7.0,Rum,Rumex
56,712,1.0,Sal,Salix
56,854,2.0,Umb,Umbelliferae
56,930,2.0,Fil,Filicopsida
56,939,54.0,Iso,Isoetes
56,960,2.0,Ptd,Pteridium
56,977,2.0,Ind.conc,Indeterminable: concealed
56,981,4.0,Ind.ud,Indeterminable: undiff.
56,982,3.0,Ind.unkn,Indeterminable: unknown
56,1142,4.0,Iso.TA,Isoetes (type A)
57,19,1.0,Alc,Alchemilla
57,32,1.0,Aln,Alnus
57,66,2.0,Art,Artemisia
57,95,12.0,Bet,Betula
57,131,1.0,Camae,Campanulaceae
57,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
57,217,3.0,Cor,Corylus
57,233,3.0,Cypae,Cyperaceae
57,272,1.0,Eph,Ephedra
57,286,4.0,Erl,Ericales
57,304,1.0,Fag,Fagus
57,315,4.0,Frx,Fraxinus
57,349,43.0,Graae,Gramineae
57,352,1.0,Hed,Hedera
57,394,2.0,Jun,Juniperus
57,523,1.0,Nym,Nymphaea
57,567,67.0,Pin,Pinus
57,590,2.0,Pla.ud,Plantago undiff.
57,654,181.0,Que,Quercus
57,657,6.0,Que.i-T,Quercus ilex-type
57,662,2.0,Ranae,Ranunculaceae
57,687,2.0,Rosae,Rosaceae
57,694,10.0,Rum,Rumex
57,712,2.0,Sal,Salix
57,854,2.0,Umb,Umbelliferae
57,861,1.0,Urt,Urtica
57,930,1.0,Fil,Filicopsida
57,939,68.0,Iso,Isoetes
57,960,2.0,Ptd,Pteridium
57,981,2.0,Ind.ud,Indeterminable: undiff.
57,982,2.0,Ind.unkn,Indeterminable: unknown
57,987,2.0,Sph,Sphagnum
57,1142,10.0,Iso.TA,Isoetes (type A)
58,1,1.0,Abi,Abies
58,66,1.0,Art,Artemisia
58,95,6.0,Bet,Betula
58,131,1.0,Camae,Campanulaceae
58,141,1.0,Cphae,Caryophyllaceae
58,150,1.0,Cen,Centaurea
58,185,1.0,Cheae,Chenopodiaceae
58,217,3.0,Cor,Corylus
58,233,2.0,Cypae,Cyperaceae
58,286,6.0,Erl,Ericales
58,315,5.0,Frx,Fraxinus
58,349,36.0,Graae,Gramineae
58,365,1.0,Hpp,Hippophae
58,394,3.0,Jun,Juniperus
58,564,1.0,Pic,Picea
58,567,42.0,Pin,Pinus
58,590,2.0,Pla.ud,Plantago undiff.
58,620,2.0,Pop,Populus
58,624,1.0,Pot,Potamogeton
58,641,3.0,Pru,Prunella
58,654,128.0,Que,Quercus
58,657,7.0,Que.i-T,Quercus ilex-type
58,662,4.0,Ranae,Ranunculaceae
58,689,2.0,Rubae,Rubiaceae
58,694,3.0,Rum,Rumex
58,712,2.0,Sal,Salix
58,853,1.0,Ulm,Ulmus
58,939,20.0,Iso,Isoetes
58,977,5.0,Ind.conc,Indeterminable: concealed
58,981,5.0,Ind.ud,Indeterminable: undiff.
58,982,4.0,Ind.unkn,Indeterminable: unknown
58,1142,11.0,Iso.TA,Isoetes (type A)
59,32,1.0,Aln,Alnus
59,66,1.0,Art,Artemisia
59,95,12.0,Bet,Betula
59,210,1.0,Crn,Cornus
59,286,1.0,Erl,Ericales
59,315,5.0,Frx,Fraxinus
59,349,35.0,Graae,Gramineae
59,411,3.0,Leg,Leguminosae
59,503,2.0,Myo,Myriophyllum
59,567,50.0,Pin,Pinus
59,604,1.0,Pol,Polygonum
59,620,4.0,Pop,Populus
59,624,1.0,Pot,Potamogeton
59,654,182.0,Que,Quercus
59,657,3.0,Que.i-T,Quercus ilex-type
59,662,3.0,Ranae,Ranunculaceae
59,687,3.0,Rosae,Rosaceae
59,694,8.0,Rum,Rumex
59,712,3.0,Sal,Salix
59,933,1.0,Fil.ud,Filicopsida undiff.
59,939,15.0,Iso,Isoetes
59,977,1.0,Ind.conc,Indeterminable: concealed
59,981,18.0,Ind.ud,Indeterminable: undiff.
59,982,2.0,Ind.unkn,Indeterminable: unknown
59,1142,3.0,Iso.TA,Isoetes (type A)
59,1153,1.0,Ane,Anemone
60,32,1.0,Aln,Alnus
60,95,10.0,Bet,Betula
60,141,1.0,Cphae,Caryophyllaceae
60,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
60,233,7.0,Cypae,Cyperaceae
60,286,2.0,Erl,Ericales
60,309,4.0,Flp,Filipendula
60,315,4.0,Frx,Fraxinus
60,349,50.0,Graae,Gramineae
60,503,3.0,Myo,Myriophyllum
60,567,46.0,Pin,Pinus
60,624,2.0,Pot,Potamogeton
60,654,148.0,Que,Quercus
60,657,2.0,Que.i-T,Quercus ilex-type
60,662,3.0,Ranae,Ranunculaceae
60,694,6.0,Rum,Rumex
60,712,4.0,Sal,Salix
60,881,1.0,Vic,Vicia
60,930,1.0,Fil,Filicopsida
60,939,82.0,Iso,Isoetes
60,960,1.0,Ptd,Pteridium
60,977,3.0,Ind.conc,Indeterminable: concealed
60,981,12.0,Ind.ud,Indeterminable: undiff.
60,982,1.0,Ind.unkn,Indeterminable: unknown
60,1142,3.0,Iso.TA,Isoetes (type A)
61,1,1.0,Abi,Abies
61,66,1.0,Art,Artemisia
61,95,16.0,Bet,Betula
61,185,1.0,Cheae,Chenopodiaceae
61,217,5.0,Cor,Corylus
61,233,1.0,Cypae,Cyperaceae
61,286,1.0,Erl,Ericales
61,289,1.0,Erc,Eriocaulon
61,309,1.0,Flp,Filipendula
61,315,12.0,Frx,Fraxinus
61,349,37.0,Graae,Gramineae
61,379,1.0,Hyp,Hypericum
61,394,3.0,Jun,Juniperus
61,401,1.0,Lab,Labiatae
61,564,1.0,Pic,Picea
61,567,40.0,Pin,Pinus
61,590,1.0,Pla.ud,Plantago undiff.
61,620,1.0,Pop,Populus
61,624,1.0,Pot,Potamogeton
61,629,1.0,Pti,Potentilla
61,654,117.0,Que,Quercus
61,657,2.0,Que.i-T,Quercus ilex-type
61,662,5.0,Ranae,Ranunculaceae
61,687,1.0,Rosae,Rosaceae
61,694,12.0,Rum,Rumex
61,712,5.0,Sal,Salix
61,854,1.0,Umb,Umbelliferae
61,939,35.0,Iso,Isoetes
61,960,2.0,Ptd,Pteridium
61,977,1.0,Ind.conc,Indeterminable: concealed
61,981,8.0,Ind.ud,Indeterminable: undiff.
61,982,7.0,Ind.unkn,Indeterminable: unknown
61,1142,3.0,Iso.TA,Isoetes (type A)
62,66,1.0,Art,Artemisia
62,95,16.0,Bet,Betula
62,124,1.0,Cal.v,Calluna vulgaris
62,131,1.0,Camae,Campanulaceae
62,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
62,217,1.0,Cor,Corylus
62,228,1.0,Cru,Cruciferae
62,233,1.0,Cypae,Cyperaceae
62,286,1.0,Erl,Ericales
62,304,1.0,Fag,Fagus
62,309,2.0,Flp,Filipendula
62,315,7.0,Frx,Fraxinus
62,349,40.0,Graae,Gramineae
62,411,4.0,Leg,Leguminosae
62,567,75.0,Pin,Pinus
62,620,1.0,Pop,Populus
62,624,2.0,Pot,Potamogeton
62,654,145.0,Que,Quercus
62,657,3.0,Que.i-T,Quercus ilex-type
62,662,2.0,Ranae,Ranunculaceae
62,687,1.0,Rosae,Rosaceae
62,689,1.0,Rubae,Rubiaceae
62,694,2.0,Rum,Rumex
62,712,9.0,Sal,Salix
62,854,2.0,Umb,Umbelliferae
62,939,59.0,Iso,Isoetes
62,977,12.0,Ind.conc,Indeterminable: concealed
62,981,15.0,Ind.ud,Indeterminable: undiff.
62,982,2.0,Ind.unkn,Indeterminable: unknown
62,1142,8.0,Iso.TA,Isoetes (type A)
63,95,13.0,Bet,Betula
63,131,3.0,Camae,Campanulaceae
63,217,2.0,Cor,Corylus
63,228,1.0,Cru,Cruciferae
63,309,1.0,Flp,Filipendula
63,315,8.0,Frx,Fraxinus
63,349,46.0,Graae,Gramineae
63,411,1.0,Leg,Leguminosae
63,564,2.0,Pic,Picea
63,567,60.0,Pin,Pinus
63,590,1.0,Pla.ud,Plantago undiff.
63,654,115.0,Que,Quercus
63,657,4.0,Que.i-T,Quercus ilex-type
63,662,4.0,Ranae,Ranunculaceae
63,687,1.0,Rosae,Rosaceae
63,694,10.0,Rum,Rumex
63,712,5.0,Sal,Salix
63,854,1.0,Umb,Umbelliferae
63,933,1.0,Fil.ud,Filicopsida undiff.
63,939,28.0,Iso,Isoetes
63,977,3.0,Ind.conc,Indeterminable: concealed
63,981,9.0,Ind.ud,Indeterminable: undiff.
63,982,2.0,Ind.unkn,Indeterminable: unknown
63,987,1.0,Sph,Sphagnum
63,1142,10.0,Iso.TA,Isoetes (type A)
64,1,2.0,Abi,Abies
64,66,1.0,Art,Artemisia
64,95,10.0,Bet,Betula
64,145,1.0,Cas,Castanea
64,217,1.0,Cor,Corylus
64,233,4.0,Cypae,Cyperaceae
64,349,39.0,Graae,Gramineae
64,394,1.0,Jun,Juniperus
64,567,74.0,Pin,Pinus
64,620,1.0,Pop,Populus
64,624,3.0,Pot,Potamogeton
64,654,136.0,Que,Quercus
64,657,4.0,Que.i-T,Quercus ilex-type
64,662,5.0,Ranae,Ranunculaceae
64,694,9.0,Rum,Rumex
64,712,6.0,Sal,Salix
64,854,2.0,Umb,Umbelliferae
64,930,3.0,Fil,Filicopsida
64,939,45.0,Iso,Isoetes
64,982,4.0,Ind.unkn,Indeterminable: unknown
64,1142,16.0,Iso.TA,Isoetes (type A)
65,66,3.0,Art,Artemisia
65,95,22.0,Bet,Betula
65,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
65,217,2.0,Cor,Corylus
65,233,4.0,Cypae,Cyperaceae
65,286,1.0,Erl,Ericales
65,315,1.0,Frx,Fraxinus
65,349,64.0,Graae,Gramineae
65,567,51.0,Pin,Pinus
65,624,4.0,Pot,Potamogeton
65,654,127.0,Que,Quercus
65,662,1.0,Ranae,Ranunculaceae
65,694,11.0,Rum,Rumex
65,712,4.0,Sal,Salix
65,854,2.0,Umb,Umbelliferae
65,879,1.0,Vib,Viburnum
65,939,46.0,Iso,Isoetes
65,960,2.0,Ptd,Pteridium
65,981,6.0,Ind.ud,Indeterminable: undiff.
65,982,1.0,Ind.unkn,Indeterminable: unknown
65,1142,10.0,Iso.TA,Isoetes (type A)
66,62,1.0,Arm.TB,Armeria (type B)
66,66,1.0,Art,Artemisia
66,95,31.0,Bet,Betula
66,185,1.0,Cheae,Chenopodiaceae
66,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
66,217,3.0,Cor,Corylus
66,349,56.0,Graae,Gramineae
66,394,5.0,Jun,Juniperus
66,411,5.0,Leg,Leguminosae
66,567,56.0,Pin,Pinus
66,590,2.0,Pla.ud,Plantago undiff.
66,654,129.0,Que,Quercus
66,662,5.0,Ranae,Ranunculaceae
66,687,5.0,Rosae,Rosaceae
66,694,11.0,Rum,Rumex
66,712,5.0,Sal,Salix
66,854,1.0,Umb,Umbelliferae
66,930,5.0,Fil,Filicopsida
66,939,89.0,Iso,Isoetes
66,981,1.0,Ind.ud,Indeterminable: undiff.
66,982,3.0,Ind.unkn,Indeterminable: unknown
67,66,1.0,Art,Artemisia
67,95,41.0,Bet,Betula
67,150,1.0,Cen,Centaurea
67,185,1.0,Cheae,Chenopodiaceae
67,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
67,217,2.0,Cor,Corylus
67,309,1.0,Flp,Filipendula
67,349,42.0,Graae,Gramineae
67,394,1.0,Jun,Juniperus
67,401,1.0,Lab,Labiatae
67,411,1.0,Leg,Leguminosae
67,503,2.0,Myo,Myriophyllum
67,567,120.0,Pin,Pinus
67,654,74.0,Que,Quercus
67,657,1.0,Que.i-T,Quercus ilex-type
67,662,3.0,Ranae,Ranunculaceae
67,694,14.0,Rum,Rumex
67,712,1.0,Sal,Salix
67,854,2.0,Umb,Umbelliferae
67,933,2.0,Fil.ud,Filicopsida undiff.
67,939,2.0,Iso,Isoetes
67,977,3.0,Ind.conc,Indeterminable: concealed
67,981,8.0,Ind.ud,Indeterminable: undiff.
67,982,3.0,Ind.unkn,Indeterminable: unknown
67,1142,8.0,Iso.TA,Isoetes (type A)
68,66,6.0,Art,Artemisia
68,95,63.0,Bet,Betula
68,141,1.0,Cphae,Caryophyllaceae
68,185,1.0,Cheae,Chenopodiaceae
68,217,6.0,Cor,Corylus
68,278,1.0,Epl,Epilobium
68,309,1.0,Flp,Filipendula
68,349,37.0,Graae,Gramineae
68,352,1.0,Hed,Hedera
68,355,1.0,Hel,Helianthemum
68,394,2.0,Jun,Juniperus
68,503,2.0,Myo,Myriophyllum
68,567,203.0,Pin,Pinus
68,590,3.0,Pla.ud,Plantago undiff.
68,624,1.0,Pot,Potamogeton
68,654,9.0,Que,Quercus
68,657,5.0,Que.i-T,Quercus ilex-type
68,662,3.0,Ranae,Ranunculaceae
68,694,9.0,Rum,Rumex
68,854,3.0,Umb,Umbelliferae
68,939,64.0,Iso,Isoetes
68,960,3.0,Ptd,Pteridium
68,977,2.0,Ind.conc,Indeterminable: concealed
68,981,14.0,Ind.ud,Indeterminable: undiff.
68,1142,7.0,Iso.TA,Isoetes (type A)
69,66,7.0,Art,Artemisia
69,95,84.0,Bet,Betula
69,124,1.0,Cal.v,Calluna vulgaris
69,185,4.0,Cheae,Chenopodiaceae
69,201,7.0,Cm.Sf.A,Compositae subf. Asteroideae
69,217,5.0,Cor,Corylus
69,233,2.0,Cypae,Cyperaceae
69,286,2.0,Erl,Ericales
69,349,31.0,Graae,Gramineae
69,355,1.0,Hel,Helianthemum
69,394,5.0,Jun,Juniperus
69,503,1.0,Myo,Myriophyllum
69,527,1.0,Nys,Nyssa
69,541,2.0,Ost,Ostrya
69,567,183.0,Pin,Pinus
69,654,14.0,Que,Quercus
69,662,3.0,Ranae,Ranunculaceae
69,687,2.0,Rosae,Rosaceae
69,694,8.0,Rum,Rumex
69,712,1.0,Sal,Salix
69,854,2.0,Umb,Umbelliferae
69,861,1.0,Urt,Urtica
69,930,2.0,Fil,Filicopsida
69,939,64.0,Iso,Isoetes
69,977,2.0,Ind.conc,Indeterminable: concealed
69,981,6.0,Ind.ud,Indeterminable: undiff.
69,1142,5.0,Iso.TA,Isoetes (type A)
70,61,2.0,Arm.TA,Armeria (type A)
70,66,6.0,Art,Artemisia
70,95,96.0,Bet,Betula
70,131,1.0,Camae,Campanulaceae
70,185,1.0,Cheae,Chenopodiaceae
70,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
70,217,9.0,Cor,Corylus
70,278,1.0,Epl,Epilobium
70,286,4.0,Erl,Ericales
70,309,1.0,Flp,Filipendula
70,312,3.0,Frg,Frangula
70,349,55.0,Graae,Gramineae
70,394,1.0,Jun,Juniperus
70,480,1.0,Mel,Melampyrum
70,567,99.0,Pin,Pinus
70,590,2.0,Pla.ud,Plantago undiff.
70,654,8.0,Que,Quercus
70,662,2.0,Ranae,Ranunculaceae
70,687,1.0,Rosae,Rosaceae
70,689,3.0,Rubae,Rubiaceae
70,694,16.0,Rum,Rumex
70,794,1.0,Spe,Spergula
70,854,3.0,Umb,Umbelliferae
70,879,2.0,Vib,Viburnum
70,939,256.0,Iso,Isoetes
70,977,6.0,Ind.conc,Indeterminable: concealed
70,981,5.0,Ind.ud,Indeterminable: undiff.
70,982,2.0,Ind.unkn,Indeterminable: unknown
70,1142,18.0,Iso.TA,Isoetes (type A)
71,66,10.0,Art,Artemisia
71,95,128.0,Bet,Betula
71,124,5.0,Cal.v,Calluna vulgaris
71,141,1.0,Cphae,Caryophyllaceae
71,185,3.0,Cheae,Chenopodiaceae
71,201,2.0,Cm.Sf.A,Compositae subf. Asteroideae
71,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
71,217,3.0,Cor,Corylus
71,349,22.0,Graae,Gramineae
71,401,3.0,Lab,Labiatae
71,559,1.0,Ped,Pedicularis
71,567,85.0,Pin,Pinus
71,590,1.0,Pla.ud,Plantago undiff.
71,654,3.0,Que,Quercus
71,657,5.0,Que.i-T,Quercus ilex-type
71,694,5.0,Rum,Rumex
71,939,86.0,Iso,Isoetes
71,977,2.0,Ind.conc,Indeterminable: concealed
71,1142,9.0,Iso.TA,Isoetes (type A)
72,66,7.0,Art,Artemisia
72,95,125.0,Bet,Betula
72,185,3.0,Cheae,Chenopodiaceae
72,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
72,217,3.0,Cor,Corylus
72,309,4.0,Flp,Filipendula
72,349,41.0,Graae,Gramineae
72,394,4.0,Jun,Juniperus
72,480,1.0,Mel,Melampyrum
72,567,86.0,Pin,Pinus
72,654,3.0,Que,Quercus
72,657,1.0,Que.i-T,Quercus ilex-type
72,687,4.0,Rosae,Rosaceae
72,689,2.0,Rubae,Rubiaceae
72,694,12.0,Rum,Rumex
72,712,1.0,Sal,Salix
72,854,5.0,Umb,Umbelliferae
72,939,120.0,Iso,Isoetes
72,977,4.0,Ind.conc,Indeterminable: concealed
72,981,9.0,Ind.ud,Indeterminable: undiff.
72,982,3.0,Ind.unkn,Indeterminable: unknown
72,1142,7.0,Iso.TA,Isoetes (type A)
73,61,1.0,Arm.TA,Armeria (type A)
73,66,7.0,Art,Artemisia
73,95,101.0,Bet,Betula
73,185,1.0,Cheae,Chenopodiaceae
73,201,14.0,Cm.Sf.A,Compositae subf. Asteroideae
73,217,1.0,Cor,Corylus
73,233,1.0,Cypae,Cyperaceae
73,286,2.0,Erl,Ericales
73,349,35.0,Graae,Gramineae
73,394,3.0,Jun,Juniperus
73,401,1.0,Lab,Labiatae
73,567,125.0,Pin,Pinus
73,590,1.0,Pla.ud,Plantago undiff.
73,654,13.0,Que,Quercus
73,657,2.0,Que.i-T,Quercus ilex-type
73,662,1.0,Ranae,Ranunculaceae
73,687,2.0,Rosae,Rosaceae
73,694,7.0,Rum,Rumex
73,854,4.0,Umb,Umbelliferae
73,939,61.0,Iso,Isoetes
73,960,2.0,Ptd,Pteridium
73,981,4.0,Ind.ud,Indeterminable: undiff.
73,982,1.0,Ind.unkn,Indeterminable: unknown
73,1141,2.0,Monocoty,Monocotyledones
73,1142,12.0,Iso.TA,Isoetes (type A)
74,66,2.0,Art,Artemisia
74,95,83.0,Bet,Betula
74,131,1.0,Camae,Campanulaceae
74,141,1.0,Cphae,Caryophyllaceae
74,185,2.0,Cheae,Chenopodiaceae
74,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
74,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
74,217,1.0,Cor,Corylus
74,233,5.0,Cypae,Cyperaceae
74,286,5.0,Erl,Ericales
74,349,91.0,Graae,Gramineae
74,379,1.0,Hyp,Hypericum
74,394,7.0,Jun,Juniperus
74,567,56.0,Pin,Pinus
74,590,5.0,Pla.ud,Plantago undiff.
74,624,1.0,Pot,Potamogeton
74,654,52.0,Que,Quercus
74,657,2.0,Que.i-T,Quercus ilex-type
74,687,2.0,Rosae,Rosaceae
74,694,33.0,Rum,Rumex
74,712,9.0,Sal,Salix
74,846,1.0,Typ.a/S,Typha angustifolia/Sparganium
74,854,1.0,Umb,Umbelliferae
74,939,124.0,Iso,Isoetes
74,960,1.0,Ptd,Pteridium
74,977,11.0,Ind.conc,Indeterminable: concealed
74,981,8.0,Ind.ud,Indeterminable: undiff.
74,982,1.0,Ind.unkn,Indeterminable: unknown
74,1142,25.0,Iso.TA,Isoetes (type A)
75,62,1.0,Arm.TB,Armeria (type B)
75,95,55.0,Bet,Betula
75,124,2.0,Cal.v,Calluna vulgaris
75,185,1.0,Cheae,Chenopodiaceae
75,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
75,217,14.0,Cor,Corylus
75,228,1.0,Cru,Cruciferae
75,233,1.0,Cypae,Cyperaceae
75,272,2.0,Eph,Ephedra
75,286,1.0,Erl,Ericales
75,312,2.0,Frg,Frangula
75,349,60.0,Graae,Gramineae
75,365,1.0,Hpp,Hippophae
75,394,1.0,Jun,Juniperus
75,401,1.0,Lab,Labiatae
75,503,2.0,Myo,Myriophyllum
75,559,1.0,Ped,Pedicularis
75,567,85.0,Pin,Pinus
75,590,2.0,Pla.ud,Plantago undiff.
75,620,2.0,Pop,Populus
75,654,78.0,Que,Quercus
75,657,1.0,Que.i-T,Quercus ilex-type
75,662,5.0,Ranae,Ranunculaceae
75,687,1.0,Rosae,Rosaceae
75,694,14.0,Rum,Rumex
75,712,5.0,Sal,Salix
75,939,75.0,Iso,Isoetes
75,977,5.0,Ind.conc,Indeterminable: concealed
75,981,10.0,Ind.ud,Indeterminable: undiff.
75,982,3.0,Ind.unkn,Indeterminable: unknown
75,1141,2.0,Monocoty,Monocotyledones
75,1142,31.0,Iso.TA,Isoetes (type A)
76,66,1.0,Art,Artemisia
76,95,73.0,Bet,Betula
76,124,1.0,Cal.v,Calluna vulgaris
76,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
76,217,8.0,Cor,Corylus
76,233,5.0,Cypae,Cyperaceae
76,286,1.0,Erl,Ericales
76,349,92.0,Graae,Gramineae
76,392,1.0,Jug,Juglans
76,394,3.0,Jun,Juniperus
76,486,1.0,Mer,Mercurialis
76,567,54.0,Pin,Pinus
76,604,1.0,Pol,Polygonum
76,620,2.0,Pop,Populus
76,654,70.0,Que,Quercus
76,657,4.0,Que.i-T,Quercus ilex-type
76,662,2.0,Ranae,Ranunculaceae
76,694,11.0,Rum,Rumex
76,712,7.0,Sal,Salix
76,854,1.0,Umb,Umbelliferae
76,879,1.0,Vib,Viburnum
76,939,42.0,Iso,Isoetes
76,977,2.0,Ind.conc,Indeterminable: concealed
76,981,8.0,Ind.ud,Indeterminable: undiff.
76,982,1.0,Ind.unkn,Indeterminable: unknown
76,1142,21.0,Iso.TA,Isoetes (type A)
77,66,1.0,Art,Artemisia
77,95,13.0,Bet,Betula
77,145,1.0,Cas,Castanea
77,185,3.0,Cheae,Chenopodiaceae
77,217,6.0,Cor,Corylus
77,233,3.0,Cypae,Cyperaceae
77,272,1.0,Eph,Ephedra
77,349,43.0,Graae,Gramineae
77,379,1.0,Hyp,Hypericum
77,394,4.0,Jun,Juniperus
77,401,1.0,Lab,Labiatae
77,411,1.0,Leg,Leguminosae
77,567,57.0,Pin,Pinus
77,590,1.0,Pla.ud,Plantago undiff.
77,624,3.0,Pot,Potamogeton
77,654,104.0,Que,Quercus
77,657,4.0,Que.i-T,Quercus ilex-type
77,662,3.0,Ranae,Ranunculaceae
77,687,1.0,Rosae,Rosaceae
77,694,24.0,Rum,Rumex
77,712,5.0,Sal,Salix
77,939,89.0,Iso,Isoetes
77,977,4.0,Ind.conc,Indeterminable: concealed
77,981,6.0,Ind.ud,Indeterminable: undiff.
77,982,4.0,Ind.unkn,Indeterminable: unknown
77,1142,17.0,Iso.TA,Isoetes (type A)
78,66,2.0,Art,Artemisia
78,95,30.0,Bet,Betula
78,131,1.0,Camae,Campanulaceae
78,145,1.0,Cas,Castanea
78,217,7.0,Cor,Corylus
78,233,2.0,Cypae,Cyperaceae
78,286,4.0,Erl,Ericales
78,315,1.0,Frx,Fraxinus
78,349,65.0,Graae,Gramineae
78,394,2.0,Jun,Juniperus
78,567,41.0,Pin,Pinus
78,654,101.0,Que,Quercus
78,657,9.0,Que.i-T,Quercus ilex-type
78,687,1.0,Rosae,Rosaceae
78,694,8.0,Rum,Rumex
78,712,8.0,Sal,Salix
78,854,1.0,Umb,Umbelliferae
78,939,69.0,Iso,Isoetes
78,977,2.0,Ind.conc,Indeterminable: concealed
78,981,12.0,Ind.ud,Indeterminable: undiff.
79,66,1.0,Art,Artemisia
79,95,14.0,Bet,Betula
79,124,1.0,Cal.v,Calluna vulgaris
79,217,8.0,Cor,Corylus
79,228,1.0,Cru,Cruciferae
79,233,4.0,Cypae,Cyperaceae
79,286,1.0,Erl,Ericales
79,315,2.0,Frx,Fraxinus
79,349,17.0,Graae,Gramineae
79,352,1.0,Hed,Hedera
79,365,1.0,Hpp,Hippophae
79,503,1.0,Myo,Myriophyllum
79,567,50.0,Pin,Pinus
79,590,1.0,Pla.ud,Plantago undiff.
79,620,1.0,Pop,Populus
79,654,203.0,Que,Quercus
79,657,7.0,Que.i-T,Quercus ilex-type
79,662,3.0,Ranae,Ranunculaceae
79,694,6.0,Rum,Rumex
79,712,6.0,Sal,Salix
79,854,3.0,Umb,Umbelliferae
79,939,32.0,Iso,Isoetes
79,977,5.0,Ind.conc,Indeterminable: concealed
79,981,9.0,Ind.ud,Indeterminable: undiff.
79,982,2.0,Ind.unkn,Indeterminable: unknown
79,1142,15.0,Iso.TA,Isoetes (type A)
80,66,1.0,Art,Artemisia
80,95,29.0,Bet,Betula
80,131,3.0,Camae,Campanulaceae
80,217,2.0,Cor,Corylus
80,225,1.0,Craae,Crassulaceae
80,233,3.0,Cypae,Cyperaceae
80,312,1.0,Frg,Frangula
80,349,38.0,Graae,Gramineae
80,394,3.0,Jun,Juniperus
80,411,1.0,Leg,Leguminosae
80,567,179.0,Pin,Pinus
80,639,1.0,Priae,Primulaceae
80,654,33.0,Que,Quercus
80,662,4.0,Ranae,Ranunculaceae
80,687,2.0,Rosae,Rosaceae
80,694,10.0,Rum,Rumex
80,854,1.0,Umb,Umbelliferae
80,939,84.0,Iso,Isoetes
80,977,3.0,Ind.conc,Indeterminable: concealed
80,981,5.0,Ind.ud,Indeterminable: undiff.
80,982,3.0,Ind.unkn,Indeterminable: unknown
80,1141,2.0,Monocoty,Monocotyledones
80,1142,3.0,Iso.TA,Isoetes (type A)
81,66,2.0,Art,Artemisia
81,95,44.0,Bet,Betula
81,185,1.0,Cheae,Chenopodiaceae
81,217,1.0,Cor,Corylus
81,228,1.0,Cru,Cruciferae
81,233,1.0,Cypae,Cyperaceae
81,286,1.0,Erl,Ericales
81,349,25.0,Graae,Gramineae
81,394,2.0,Jun,Juniperus
81,411,3.0,Leg,Leguminosae
81,567,177.0,Pin,Pinus
81,590,2.0,Pla.ud,Plantago undiff.
81,624,1.0,Pot,Potamogeton
81,654,42.0,Que,Quercus
81,662,7.0,Ranae,Ranunculaceae
81,687,1.0,Rosae,Rosaceae
81,694,10.0,Rum,Rumex
81,854,1.0,Umb,Umbelliferae
81,939,40.0,Iso,Isoetes
81,981,2.0,Ind.ud,Indeterminable: undiff.
82,4,1.0,Ace,Acer
82,66,1.0,Art,Artemisia
82,95,37.0,Bet,Betula
82,201,4.0,Cm.Sf.A,Compositae subf. Asteroideae
82,217,13.0,Cor,Corylus
82,309,1.0,Flp,Filipendula
82,315,1.0,Frx,Fraxinus
82,349,34.0,Graae,Gramineae
82,394,1.0,Jun,Juniperus
82,434,2.0,Ltt.u,Littorella uniflora
82,564,2.0,Pic,Picea
82,567,155.0,Pin,Pinus
82,590,2.0,Pla.ud,Plantago undiff.
82,654,21.0,Que,Quercus
82,662,1.0,Ranae,Ranunculaceae
82,687,4.0,Rosae,Rosaceae
82,694,11.0,Rum,Rumex
82,712,3.0,Sal,Salix
82,729,1.0,Sax,Saxifraga
82,854,3.0,Umb,Umbelliferae
82,939,34.0,Iso,Isoetes
82,977,4.0,Ind.conc,Indeterminable: concealed
82,981,12.0,Ind.ud,Indeterminable: undiff.
82,982,1.0,Ind.unkn,Indeterminable: unknown
82,1142,1.0,Iso.TA,Isoetes (type A)
83,66,7.0,Art,Artemisia
83,95,71.0,Bet,Betula
83,185,1.0,Cheae,Chenopodiaceae
83,201,2.0,Cm.Sf.A,Compositae subf. Asteroideae
83,217,6.0,Cor,Corylus
83,312,2.0,Frg,Frangula
83,349,42.0,Graae,Gramineae
83,394,4.0,Jun,Juniperus
83,411,3.0,Leg,Leguminosae
83,416,1.0,Lilae,Liliaceae
83,567,210.0,Pin,Pinus
